"Chave";"Código";"Nome";"Referência Principal";"Descrição Genérica";"Classe";"CRM";"Un";"Localização física";"Classificação Fiscal";"Procedência";"Modelo";"Eixo";"Mola Freio";"Cor";"Tamanho";"Rodado";"Pneu";"Outras Características";"Volume";"Bruto";"Líquido"
"78020218";"CBH5 FO SS T MM M21 VM";"Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES - VERMELHA - Molas, Freios e Pneus não Incluídos";"622817M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"TANDEM";;"MANG. MAIORES";0;"1118";"1108"
"78042372";"F6 SS RS/RS A45 MT M22";"Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45 - Molas, Freios e Pneus não Incluídos";"623065M22";"Básica";"Carretas Agrícolas com Carroceria Metálica";"T";"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"45cm";"RS/RS";;"CARROC. MET";0;"868";"863"
"78045721";"FTC4300-1E SS RD PL P700(R) M22";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - PLAT P/ BOMBA - C/ PNEUS - Molas e Freios não Incluídos";"623029M22";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Laranja";;"RD";"700(R) - 700(R) (Un)";"PLAT.";0;"689";"679"
"78045738";"FTC4300-1E SS RD PL P700(R) M22 VM";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - PLAT P/ BOMBA - C/ PNEUS - VERMELHA - Molas e Freios não Incluídos";"623029M22VM";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Vermelha";;"RD";"700(R) - 700(R) (Un)";"PLAT.";0;"689";"679"
"78046261";"CBH5 FO SS RD M21 VM";"Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - VERMELHA - FORRAGEIRA - Molas, Freios e Pneus não Incluídos";"621468M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"RD";;;0;"1118";"1108"
"78054088";"FTC4300-1E SS RD BB P700(R) M22 VM";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - BOMBA - C/ PNEUS - VERMELHA - Molas e Freios não Incluídos";"622906M22VM";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Vermelha";;"RD";"700(R) - 700(R) (Un)";"BOMBA";0;"689";"679"
"78054161";"CBHM5000 GR SC RD BE MM M17 VM";"Carreta Hidráulica 5t (5m3) RD de 1 Eixo - GRANELEIRA - C/ FREIOS + BASE P/ ENSILADEIRA + MANG MAIORES - VERMELHA - Molas e Pneus não Incluídos";"622876M17VM";"Graneleira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SC";"Vermelha";;"RD";;"B. ENS. + MANG. MAIORES";0;"924";"914"
"78061211";"CBH5 FO SS T M21 VM";"Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - VERMELHA - Molas, Freios e Pneus não Incluídos+";"622763M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"TANDEM";;;0;"1118";"1108"
"78062018";"F6 CS RS/RS A45 MT CB M22";"Carreta Metálica Fixa 6t RS/RS de 2 Eixos - ALT 45 - C/ MOLAS + COMBOIO - Freios e Pneus não Incluídos";"623066M22";"Básica";"Carretas Agrícolas com Carroceria Metálica";"T";"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"45cm";"RS/RS";;"CARROC. MET + COMB";0;"868";"863"
"78087087";"CBHM6000 UG SC RD MM P700(R) M17 VJ";"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - C/ FREIOS + MANG MAIORES + PNEUS - VERDE - Molas não Incluídas";"622952M17VJ";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SC";"Verde";;"RD";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"1224";"1214"
"78088032";"CBHM6000 CA SC RD MM P700(R) M21 VJ";"Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES + PNEUS - VERDE - Molas não Incluídas";"622865M21VJ";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SC";"Verde";;"RD";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"1160";"1150"
"78088542";"CBH7 FO-1M SS RD P700(R) M21";"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - FORRAGEIRA 1M - C/ PNEUS 700(R) - Molas e Freios não Incluídos";"623068M21";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Laranja";"1m";"RD";"700(R) - 700(R) (Un)";;0;"1275";"1270"
"78090046";"CBHM5000 CA SC RD MM P700(R) M17 VJ";"Carreta Hidráulica 5t (5m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES + PNEUS - VERDE - Molas não Incluídas";"622916M17VJ";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SC";"Verde";;"RD";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"924";"914"
"78090157";"CBHM5000 CA SC RD ABA MM P700(R) M17 VJ";"Carreta Hidráulica 5t (5m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - VERDE - Molas não Incluídas";"623069M17VJ";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SC";"Verde";;"RD";"700(R) - 700(R) (Un)";"ABA LAT. + MANG. MAIORES";0;"924";"914"
"78090222";"CBHM6000 CA SC RD ABA MM P700(R) M21 VJ";"Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - VERDE - Molas não Incluídas";"623070M21VJ";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SC";"Verde";;"RD";"700(R) - 700(R) (Un)";"ABA LAT. + MANG. MAIORES";0;"1160";"1150"
"78091498";"623071";"CARROCERIA F4 M/MD ESPECIAL L2,05m (CARROCERIA METÁLICA 3,20X2,05X0,45M)";"623071";"Conjuntos Avulsos";"Carretas Agrícolas com Carroceria Metálica";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"78103737";"CBH6 UG SS RD P700(R) M22 VJ";"Carreta Hidráulica 6t (4m3) RD de 1 Eixo – USO GERAL - C/ PNEUS - VERDE - Molas e Freios não Incluídos";"623062M22VJ";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH6";"1E";"SS";"Verde";"60cm";"RD";"700(R) - 700(R) (Un)";;0;"1205";"1200"
"78104142";"CBH5 UG SS RD P700(R) M21 AV";"Carreta Hidráulica 5t (3m3) RD de 1 Eixo - USO GERAL - C/ PNEUS - AMARELA - Molas e Freios não Incluídos";"622743M21AV";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Amarela";"60cm";"RD";"700(R) - 700(R) (Un)";;0;"800";"790"
"78104161";"CBH7 FO SS T P700(R) M21 AV";"Carreta Hidráulica 7t (9m3) Eixo Tandem - FORRAGEIRA - C/ PNEUS - AMALA - Molas e Freios não Incluídos+";"622898M21AV";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Amarela";"1,4m";"TANDEM";"700(R) - 700(R) (Un)";;0;"1205";"1200"
"78118775";"CBH7 FO SS T MM P750(R) M21 AV";"Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(R) - AMARELA - Molas e Freios não Incluídos";"622826M21AV";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Amarela";"1,4m";"TANDEM";"750(R) - 750(R) (Un)";"MANG. MAIORES";0;"1205";"1200"
"78118924";"CBH7 FO SS T MM P700(R) M21";"Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 700(R) - Molas e Freios não Incluídos";"623073M21";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Laranja";"1,4m";"TANDEM";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"1205";"1200"
"78119007";"CBH7 FO SS T MM P700(R) M21 AV";"Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS - AMARELA - Molas e Freios não Incluídos";"623073M21AV";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Amarela";"1,4m";"TANDEM";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"1205";"1200"
"78121173";"CBH7 FO SS T MM P750(I) M21";"Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS - Molas e Freios não Incluídos";"623074M21";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Laranja";"1,4m";"TANDEM";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1205";"1200"
"78121207";"CBH7 FO SS T MM P750(I) M21 AV";"Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(I) - AMARELA - Molas e Freios não Incluídos";"623074M21AV";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH7";"1E";"SS";"Amarela";"1,4m";"TANDEM";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1205";"1200"
"78139527";"623075LC";"TANQUE COMPLETO 6500L LARANJA [FTC6500]";"623075LC";"Conjuntos Avulsos";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"747";"737"
"78141484";"623075AN";"TANQUE COMPLETO 6500L AZUL [FTC6500]";"623075AN";"Conjuntos Avulsos";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"747";"737"
"78141521";"623075VM";"TANQUE COMPLETO 6500L VERMELHO [FTC6500]";"623075VM";"Conjuntos Avulsos";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"747";"737"
"78155494";"623075AV";"TANQUE COMPLETO 6500L AMARELO [FTC6500]";"623075AV";"Conjuntos Avulsos";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"747";"737"
"78159794";"623075VJ";"TANQUE COMPLETO 6500L VERDE [FTC6500]";"623075VJ";"Conjuntos Avulsos";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"747";"737"
"78180765";"CBH6 FO-1M SS RD P750(I) M22";"Carreta Hidráulica 6t (6m3) RD de 1 Eixo – FORRAGEIRA 1M - C/ PNEUS - Molas e Freios não Incluídos";"623076M22";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBH6";"1E";"SS";"Laranja";"1m";"RD";"750(I) - 750(I) (Un)";;0;"1275";"1270"
"78180930";"CBH6 FO SS T MM M22";"Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ MANG. MAIORES - Molas, Freios e Pneus não Incluídos";"623077M22";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBH6";"1E";"SS";"Laranja";"1,4m";"TANDEM";;"MANG. MAIORES";0;"1275";"1270"
"78183174";"CBH6 FO SS T MM M22 VM";"Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ MANG. MAIORES - VERMELHA - Molas, Freios e Pneus não Incluídos";"623077M22VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH6";"1E";"SS";"Vermelha";"1,4m";"TANDEM";;"MANG. MAIORES";0;"1275";"1270"
"78183243";"CBH6 FO-1M SS RD P700(R) M22";"Carreta Hidráulica 6t (6m3) RD de 1 Eixo – FORRAGEIRA 1M - C/ PNEUS 700(R) - Molas e Freios não Incluídos";"623078M22";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH6";"1E";"SS";"Laranja";"1m";"RD";"700(R) - 700(R) (Un)";;0;"1275";"1270"
"78184938";"CBH5 FO SS T MM P750(R) M21";"Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(R) - Molas, Freios e Pneus não Incluídos";"623079M21";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Laranja";"1,4m";"TANDEM";"750(R) - 750(R) (Un)";"MANG. MAIORES";0;"1118";"1108"
"78185820";"CBH5 FO SS T MM P750(R) M21 VM";"Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(R) - VERMELHA - Molas, Freios e Pneus não Incluídos";"623079M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"TANDEM";"750(R) - 750(R) (Un)";"MANG. MAIORES";0;"1118";"1108"
"78185838";"CBH5 FO SS RD MM P700(R) M21 VM";"Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MANG MAIORES + PNEUS 700(R) - VERMELHA - Molas e Freios não Incluídos";"622889M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"RD";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"1118";"1108"
"78185870";"CBHM6000 CA SS RD MM P750(I) M21";"Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ MANG. MAIORES + PNEUS - Molas e Freios não Incluídos";"622988M21";"Cafeeira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SS";"Laranja";;"RD";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1160";"1150"
"78197307";"CBHM6000-2E SS RS/RD P700(R) M17 VM";"Carreta Hidráulica 6t (6m3) RS/RD de 2 Eixos – USO GERAL - VERMELHA - C/ PNEUS - Molas e Freios não Incluídos";"622788M17VM";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"2E";"SS";"Vermelha";;"RS/RD";"700(R) - 700(R) (Un)";;0;"1405";"1400"
"78205959";"CBH5 FO SS RD MM P750(I) M21 VM";"Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo - FORRAGEIRA - C/ MANG MAIORES + PNEUS - VERMELHA - Molas e Freios não Incluídos";"623080M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"RD";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1118";"1108"
"78205988";"CBH6 FO SS T MM P750(I) M22 VM";"Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ MANG. MAIORES + PNEUS 750(I) - VERMELHA - Molas e Freios não Incluídos";"623081M22VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH6";"1E";"SS";"Vermelha";"1,4m";"TANDEM";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1275";"1270"
"78208953";"FTC6500 SS RS/RS PL M22 AN";"Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - PLAT P/ BOMBA - Azul - Molas, Freios e Pneus não Incluídos";"622999M22AN";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC6500";"2E";"SS";"Azul";;"RS/RS";;"PLAT.";0;"1026";"1016"
"78217118";"CARROCERIA F4 A45 M22";"Carroceria Completa Para Carreta de Madeira Fixa 4t - ALT 45 - MAD NAVAL";"622416M22";"Carroceria Completa";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"78217151";"CARROCERIA F6 A45 M22";"Carroceria Completa Para Carreta de Madeira Fixa 6t de 2 Eixos - ALT 45 - COMP NAVAL";"622414M22";"Carroceria Completa";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"620";"600"
"78217183";"CARROCERIA F4 A60 M22";"Carroceria Completa Para Carreta de Madeira Fixa 4t - ALT A60 - MAD NAVAL";"622413M22";"Carroceria Completa";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"78217251";"CARROCERIA F6 A60 M22";"Carroceria Completa Para Carreta de Madeira Fixa 6t de 2 Eixos - ALT 60 - COMP NAVAL";"622415M22";"Carroceria Completa";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"78217304";"CARROCERIA F4 A90 M22";"Carroceria Completa Para Carreta de Madeira Fixa 4t - ALT 90 - MAD NAVAL";"622439M22";"Carroceria Completa";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"78217344";"CARROCERIA F6 A90 M22";"Carroceria Completa Para Carreta de Madeira Fixa 6t de 2 Eixos - ALT 90 - COMP NAVAL";"622442M22";"Carroceria Completa";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"850";"830"
"78217372";"F6 SS RS/RS A45 M22";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos  - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622423M22";"Básica";"Carretas Agrícolas de Madeira";"T";"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"45cm";"RS/RS";;;0;"868";"863"
"78217902";"FTC4300-1E SS RD BB M22";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - BOMBA (MANG 6m) - Molas, Freios e Pneus não Incluídos";"623030M22";"Tanque";"Carretas Tanque";"T";"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Laranja";;"RD";;"BOMBA";0;"689";"679"
"78217913";"FTC4300-1E SS RD BB P750(I) M22";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - BOMBA (MANG 6m) - C/ PNEUS - Molas e Freios não Incluídos";"622929M22";"Tanque";"Carretas Tanque";"T";"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Laranja";;"RD";"750(I) - 750(I) (Un)";"BOMBA";0;"689";"679"
"78220806";"FTC4300-1E CS RD M22";"Carreta Tanque (4300L) RD de 1 Eixo – TANQUE - C/ MOLAS - Freios e Pneus não Incluídos";"622814M22";"Tanque";"Carretas Tanque";"T";"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"CS";"Laranja";;"RD";;;0;"689";"679"
"78220824";"FTC4300-1E SS RD M22";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - Molas, Freios e Pneus não Incluídos";"622720M22";"Tanque";"Carretas Tanque";"T";"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Laranja";;"RD";;;0;"689";"679"
"78220860";"FTC4300-1E SS RD P700(R) M22";"Carreta Tanque (4300L) RD de 1 Eixo - TANQUE - C/ PNEUS - Molas e Freios não Incluídos";"622917M22";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC4300";"1E";"SS";"Laranja";;"RD";"700(R) - 700(R) (Un)";;0;"689";"679"
"78222563";"CBH5 FO SS T MM P750(I) M21 VM";"Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(I) - VERMELHA - Molas e Freios não Incluídos";"623085M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH5";"1E";"SS";"Vermelha";"1,4m";"TANDEM";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1118";"1108"
"78222583";"CBH6R FO SS T MM M21 VM";"Carreta Hidráulica 6t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES - VERMELHA - Molas, Freios e Pneus não Incluídos";"622849M21VM";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH6R";"1E";"SS";"Vermelha";"1,4m";"TANDEM";;"MANG. MAIORES";0;"1485";"1480"
"78243844";"CBHM5000 CA SC RD ABA MM P700(R) M17";"Carreta Hidráulica 5t (5m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS 700(R) - Molas não Incluídas";"623069M17";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SC";"Laranja";;"RD";"700(R) - 700(R) (Un)";"ABA LAT. + MANG. MAIORES";0;"924";"914"
"78245315";"CBHM5000 CA SC T ABA MM P750(I) M20";"Carreta Hidráulica 5t (5m3) RD de Eixo Tandem - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas";"623087M20";"Cafeeira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SC";"Laranja";;"TANDEM";"750(I) - 750(I) (Un)";"ABA LAT. + MANG. MAIORES";0;"924";"914"
"78245816";"FTC6500 CS RS/RS PL M22 AN";"Carreta Tanque (6500L) RS/RS de 2 Eixos – TANQUE - PLAT. P/ BOMBA - C/ MOLAS  - AZUL - Freios e Pneus não Incluídos";"621135M22AN";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC6500";"1E";"CS";"Azul";;"RS/RS";;"PLAT.";0;"1226";"1216"
"78245852";"CBHM6000 CA SC RD ABA MM P700(R) M21";"Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS 700(R) - Molas não Incluídas";"623070M21";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SC";"Laranja";;"RD";"700(R) - 700(R) (Un)";"ABA LAT. + MANG. MAIORES";0;"1160";"1150"
"78299590";"F6B SS RS/RD P750(I) M22";"Carreta Madeira Fixa 6t RS/RD de 2 Eixos - PLATAFORMA - C/ PNEUS - Molas e Freios não Incluídos";"623088M22";"Básica";"Carretas Agrícolas de Madeira";"T";"Un";;"8716.20.00";"Nacional - 0";"F6B";"2E";"SS";"Laranja";;"RS/RD";"750(I) - 750(I) (Un)";;0;"950.39";"853.39"
"78299610";"F6 CS RS/RS A45 CB P750(I) M22";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS + COMBOIO + PNEUS 750(I) - Freios não Incluídos";"623089M22";"Básica";"Carretas Agrícolas de Madeira";"T";"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"45cm";"RS/RS";"750(R) - 750(R) (Un)";"COMB.";0;"868";"863"
"78299639";"CBHM6000 UG SS T P750(I) M20";"Carreta Hidráulica 7t (6m3) de Eixo Tandem - USO GERAL - C/ PNEUS - Molas e Freios não Incluídos";"623090M20";"Uso Geral";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SS";"Laranja";;"TANDEM";"750(I) - 750(I) (Un)";;0;"1174";"1164"
"78317575";"CBHM6000 CA SS RD MM M21 AV";"Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - AMARELA - C/ MANG MAIORES - Molas, Freios e Pneus não Incluídos";"622919M21AV";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SS";"Amarela";;"RD";;"MANG. MAIORES";0;"1160";"1150"
"78317600";"CBHM6000 UG SS RD MM M17 AV";"Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - AMARELA - MANG MAIORES - Molas, Freios e Pneus não Incluídos";"622962M17AV";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SS";"Amarela";;"RD";;"MANG. MAIORES";0;"1160";"1150"
"78317702";"CBHM6000 CA SC T MM P700(R) M21 AV";"Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ FREIOS + MANG MAIORES - COM PNEUS - AMARELA - Molas não Incluídas";"623093M21AV";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SC";"Amarela";;"TANDEM";"700(R) - 700(R) (Un)";"MANG. MAIORES";0;"1160";"1150"
"78318719";"CBHM6000 CA SC T MM P750(I) M21 AV";"Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ FREIOS + MANG MAIORES - C/ PNEUS 750(I) - AMARELA - Molas não Incluídas";"623094M21AV";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SC";"Amarela";;"TANDEM";"750(I) - 750(I) (Un)";"MANG. MAIORES";0;"1160";"1150"
"78321744";"CARROCERIA FA6F M22";"Carroceria Completa Para Carreta Metálica Fixa 6t";"623096M22";"Carroceria Completa";"Carretas Agrícolas";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"78323408";"FA6F SS T P750(I) M22";"Carreta Metálica Fixa 6t de Eixo Tandem - PLATAFORMA - C/ PNEUS 750(I) - Molas e Freios não Incluídos";"622993M22";"Básica";"Carretas Agrícolas com Carroceria Metálica";"T";"Un";;"8716.20.00";"Nacional - 0";"FA6F";"1E";"SS";"Laranja";;"TANDEM";"750(I) - 750(I) (Un)";"CARROC. MET";0;"1194.42";"1134.42"
"78326993";"CBHM6000-2E SS RS/T P750(R) M20";"Carreta Hidráulica 6t (6m3) RS/T de 2 Eixos - USO GERAL - PNEUS 750(R) - Molas e Freios não Incluídos";"623097M20";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"2E";"SS";"Laranja";;"RS/TANDEM";"750(R) - 750(R) (Un)";;0;"1473";"1468"
"78359060";"F6 SS RS/RS A45 M22 RT";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos com Roda Tandem - Comp. Naval - ALT 45 - Molas, Freios e Pneus não Incluídos";"622423M22RT";"Básica";"Carretas Especiais";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"45cm";"RS/RS";;;0;"868";"863"
